state,jjm_district,jjm_block,jjm_panchayat_id,jjm_panchayat,jjm_village_id,jjm_village,lgd_village_id,lgd_village,district_from_header,source_file,serial_no,shrug_village_id,shrug_shrid2,shrug_village_name,shrug_district,shrug_subdistrict,shrug_lgd_gp_code,shrug_gp_name
Karnataka,Koppal,Koppal,64230,Agalakera,165994,Agalakera,601849,Agalkera,Koppal,Koppal.xls,12,601849.0,11-29-560-05467-601849,agalkera,koppal,koppal,219108.0,Agalakera
Karnataka,Koppal,Gangavathi,64267,Agoli,166189,Agoli,601596,Agoli,Koppal,Koppal.xls,13,601596.0,11-29-560-05466-601596,agoli,koppal,gangawati,219070.0,Agoli
Karnataka,Koppal,KANAKAGIRI,64279,KARADONA,166254,AKALAKUMPI,601667,Akalkumpi,Koppal,Koppal.xls,14,601667.0,11-29-560-05466-601667,akalkumpi,koppal,gangawati,219091.0,Karadona
Karnataka,Koppal,Koppal,64209,Hirebagnal,165910,Allanagar,601763,Allanagar,Koppal,Koppal.xls,15,601763.0,11-29-560-05467-601763,allanagar,koppal,koppal,219124.0,Hirebagnal
Karnataka,Koppal,Koppal,64211,Alwandi,165916,Alwandi,601724,Alwandi,Koppal,Koppal.xls,16,601724.0,11-29-560-05467-601724,alwandi,koppal,koppal,219109.0,Alavandi
Karnataka,Koppal,Koppal,64223,Boodagumpa,165967,Amarapur,601826,Amarapur,Koppal,Koppal.xls,17,601826.0,11-29-560-05467-601826,amarapur,koppal,koppal,219116.0,Boodagumpa
Karnataka,Koppal,Gangavathi,64263,Anegundi,166168,Anegundi,601639,Anegundi,Koppal,Koppal.xls,18,601639.0,11-29-560-05466-601639,anegundi,koppal,gangawati,219071.0,Anegundi
Karnataka,Koppal,Gangavathi,299860,Sanapur,166172,Anjanahalli,601620,Anjanhalli,Koppal,Koppal.xls,19,601620.0,11-29-560-05466-601620,anjanhalli,koppal,gangawati,273129.0,Sanapur
Karnataka,Koppal,Kushtagi,299852,Antarathana,166049,Antarathana,601422,Antarthana,Koppal,Koppal.xls,20,601422.0,11-29-560-05465-601422,antarthana,koppal,kushtagi,273134.0,Antarathana
Karnataka,Koppal,Kukunoor,64314,SHIRUR,166359,ARAKERI,601330,Arkeri,Koppal,Koppal.xls,21,601330.0,11-29-560-05464-601330,arkeri,koppal,yelbarga,219198.0,Shirur
Karnataka,Koppal,Gangavathi,64268,Kesarahatti,166195,Aralihalli,601600,Arlahalli,Koppal,Koppal.xls,22,601600.0,11-29-560-05466-601600,arlahalli,koppal,gangawati,219093.0,Kesarahatti
Karnataka,Koppal,Gangavathi,64300,Vaddarahatti,166314,Arhal,601603,Arhal,Koppal,Koppal.xls,23,601603.0,11-29-560-05466-601603,arhal,koppal,gangawati,219105.0,Vaddarahatti
Karnataka,Koppal,Koppal,299857,Vanaballari,165961,Arisinakeri,601804,Arsinkera,Koppal,Koppal.xls,24,601804.0,11-29-560-05467-601804,arsinkera,koppal,koppal,273133.0,Vanaballari
Karnataka,Koppal,Gangavathi,64299,CHIKKAJANTHAKAL,166312,Ayodhya,601655,Ayodhya,Koppal,Koppal.xls,25,601655.0,11-29-560-05466-601655,ayodhya,koppal,gangawati,219079.0,Chikkajanthakal
Karnataka,Koppal,Kushtagi,64261,Menedal,166155,Bachanal,601535,Bachinhal,Koppal,Koppal.xls,26,601535.0,11-29-560-05465-601535,bachinhal,koppal,kushtagi,219163.0,Menedal
Karnataka,Koppal,Kushtagi,299851,Tumarikoppa,166026,Badimanal,601401,Badimnhal,Koppal,Koppal.xls,27,601401.0,11-29-560-05465-601401,badimnhal,koppal,kushtagi,273145.0,Tumarikoppa
Karnataka,Koppal,Koppal,64207,Bahaddurbandi,165901,Bahaddurabandi,601773,Bahaddurbandi,Koppal,Koppal.xls,28,601773.0,11-29-560-05467-601773,bahaddurbandi,koppal,koppal,219110.0,Bahaddurbandi
Karnataka,Koppal,Kukunoor,64312,Kudarimothi,166356,BAIRANAYAKANAHALLI,601321,Bhairnaikanhalli,Koppal,Koppal.xls,29,601321.0,11-29-560-05464-601321,bhairnaikanhalli,koppal,yelbarga,219189.0,Kudarimothi
Karnataka,Koppal,Kukunoor,64316,Baligeri,166374,BALAGERI,601327,Balgera,Koppal,Koppal.xls,30,601327.0,11-29-560-05464-601327,balgera,koppal,yelbarga,219171.0,Baligeri
Karnataka,Koppal,Yelburga,64304,Bellutagi,166328,Ballutagi,601238,Ballutgi,Koppal,Koppal.xls,31,601238.0,11-29-560-05464-601238,ballutgi,koppal,yelbarga,219174.0,Bellutagi
Karnataka,Koppal,Kushtagi,299855,Shiragumpi,166115,Ballutagi,601473,Balutagi,Koppal,Koppal.xls,32,601473.0,11-29-560-05465-601473,balutagi,koppal,kushtagi,273144.0,Shiragumpi
Karnataka,Koppal,Gangavathi,64266,Venkatagiri,166186,Bandaral,601608,Banderhal,Koppal,Koppal.xls,33,601608.0,11-29-560-05466-601608,banderhal,koppal,gangawati,219106.0,Venkatagiri
Karnataka,Koppal,Yelburga,64303,Bandi,166321,Bandi,601240,Bandi,Koppal,Koppal.xls,34,601240.0,11-29-560-05464-601240,bandi,koppal,yelbarga,219172.0,Bandi
Karnataka,Koppal,Yelburga,64305,Karmudi,166332,Bandihal,601259,Bandihal,Koppal,Koppal.xls,35,601259.0,11-29-560-05464-601259,bandihal,koppal,yelbarga,219188.0,Karmudi
Karnataka,Koppal,Koppal,64229,Bandiharlapur,165991,Bandihrlapur,601847,Bandiharlapur,Koppal,Koppal.xls,36,601847.0,11-29-560-05467-601847,bandiharlapur,koppal,koppal,219111.0,Bandiharlapur
Karnataka,Koppal,Kushtagi,64244,Katapur,166055,Bandragal,601424,Bandargal,Koppal,Koppal.xls,37,601424.0,11-29-560-05465-601424,bandargal,koppal,kushtagi,219158.0,Katapur
Karnataka,Koppal,KANAKAGIRI,64274,CHIKKAMADINAL,166218,BANKAPUR,601592,Bankapur,Koppal,Koppal.xls,38,601592.0,11-29-560-05466-601592,bankapur,koppal,gangawati,219080.0,Chikkamadinal
Karnataka,Koppal,Kushtagi,64255,Mudenoor,166118,Bannatti,601469,Banhatti,Koppal,Koppal.xls,39,601469.0,11-29-560-05465-601469,banhatti,koppal,kushtagi,219164.0,Mudenoor
Karnataka,Koppal,Kukunoor,64327,BANNIKOPPA,166420,BANNIKOPPA,601368,Bannikoppa,Koppal,Koppal.xls,40,601368.0,11-29-560-05464-601368,bannikoppa,koppal,yelbarga,219173.0,Bannikoppa
Karnataka,Koppal,KARATAGI,299865,BARAGUR,166285,BARAGUR,601697,Bargur,Koppal,Koppal.xls,41,601697.0,11-29-560-05466-601697,bargur,koppal,gangawati,273124.0,Baragur
Karnataka,Koppal,Gangavathi,64269,Basapattana,166199,Basaptna,601615,Basapattana,Koppal,Koppal.xls,42,601615.0,11-29-560-05466-601615,basapattana,koppal,gangawati,219072.0,Basapattana
Karnataka,Koppal,Yelburga,64303,Bandi,166324,Basapur,601245,Bassapur,Koppal,Koppal.xls,43,601245.0,11-29-560-05464-601245,bassapur,koppal,yelbarga,219172.0,Bandi
Karnataka,Koppal,Koppal,64229,Bandiharlapur,165993,Basapur,601841,Basapur,Koppal,Koppal.xls,44,601841.0,11-29-560-05467-601841,basapur,koppal,koppal,219111.0,Bandiharlapur
Karnataka,Koppal,Kushtagi,64235,Nilogal,166008,Basapur,601380,Basapur,Koppal,Koppal.xls,45,601380.0,11-29-560-05465-601380,basapur,koppal,kushtagi,219165.0,Nilogal
Karnataka,Koppal,Koppal,299859,Halavarthi,165869,Basapur,601764,Basapur,Koppal,Koppal.xls,46,601764.0,11-29-560-05467-601764,basapur,koppal,koppal,273131.0,Halavarthi
Karnataka,Koppal,KANAKAGIRI,299864,BASARIHAL,166237,BASARIHAL,601564,Basrihal,Koppal,Koppal.xls,47,601564.0,11-29-560-05466-601564,basrihal,koppal,gangawati,273125.0,Basarihal
Karnataka,Koppal,Gangavathi,64263,Anegundi,692632,BASAVANADURGA,601637,BASAVANADURGA,Koppal,Koppal.xls,48,601637.0,11-29-560-05466-601637,basvandurg,koppal,gangawati,219071.0,Anegundi
Karnataka,Koppal,Kukunoor,64322,MANDALAGERI,166404,BATAPANAHALLI,601351,Bhatpanhalli,Koppal,Koppal.xls,49,601351.0,11-29-560-05464-601351,bhatpanhalli,koppal,yelbarga,219191.0,Mandalageri
Karnataka,Koppal,Gangavathi,64268,Kesarahatti,166196,Battaranarasapur,601601,Battarnarsapur,Koppal,Koppal.xls,50,601601.0,11-29-560-05466-601601,battarnarsapur,koppal,gangawati,219093.0,Kesarahatti
Karnataka,Koppal,Kukunoor,64314,SHIRUR,166366,BEDAVATTI,601325,Bedwatti,Koppal,Koppal.xls,51,601325.0,11-29-560-05464-601325,bedwatti,koppal,yelbarga,219198.0,Shirur
Karnataka,Koppal,Yelburga,64308,Hirearalihalli,166348,Beeraladinni,601284,Biraldinni,Koppal,Koppal.xls,52,601284.0,11-29-560-05464-601284,biraldinni,koppal,yelbarga,219182.0,Hirearalihalli
Karnataka,Koppal,Koppal,64218,Hatti,165938,Belagatta,601728,Belgatti,Koppal,Koppal.xls,53,601728.0,11-29-560-05467-601728,belgatti,koppal,koppal,219123.0,Hatti
Karnataka,Koppal,Koppal,64214,Katharaki Gudlanur,165924,Belur,601720,Belur,Koppal,Koppal.xls,54,601720.0,11-29-560-05467-601720,belur,koppal,koppal,219132.0,Katharaki Gudlanur
Karnataka,Koppal,Kukunoor,64329,BENAKAL,166426,BENAKAL,601358,Benakal,Koppal,Koppal.xls,55,601358.0,11-29-560-05464-601358,benakal,koppal,yelbarga,219175.0,Benakal
Karnataka,Koppal,KANAKAGIRI,64273,SULEKAL,166215,BENAKANAL,601589,Benkanhal,Koppal,Koppal.xls,56,601589.0,11-29-560-05466-601589,benkanhal,koppal,gangawati,219103.0,Sulekal
Karnataka,Koppal,Kushtagi,64248,Benakanahal,166069,Benakanal,601413,Benkanhal,Koppal,Koppal.xls,57,601413.0,11-29-560-05465-601413,benkanhal,koppal,kushtagi,219144.0,Benakanahal
Karnataka,Koppal,KARATAGI,64291,BENNUR,166290,BENNUR,601704,Bennur,Koppal,Koppal.xls,58,601704.0,11-29-560-05466-601704,bennur,koppal,gangawati,219073.0,Bennur
Karnataka,Koppal,Koppal,64213,Betageri,165920,Betageri,601742,Betgera,Koppal,Koppal.xls,59,601742.0,11-29-560-05467-601742,betgera,koppal,koppal,219112.0,Betageri
Karnataka,Koppal,Koppal,299856,Bevinahalli,165990,Bevinahalli,601850,Bevinhalli,Koppal,Koppal.xls,60,601850.0,11-29-560-05467-601850,bevinhalli,koppal,koppal,273130.0,Bevinahalli
Karnataka,Koppal,KARATAGI,64283,BEVINAL,166270,BEVINAL,601679,Bevinhal,Koppal,Koppal.xls,61,601679.0,11-29-560-05466-601679,bevinhal,koppal,gangawati,219074.0,Bevinal
Karnataka,Koppal,Yelburga,64319,Bevoor,166390,Bevoor,601318,Bevoor,Koppal,Koppal.xls,62,601318.0,11-29-560-05464-601318,bevoor,koppal,yelbarga,219176.0,Bevoor
Karnataka,Koppal,KANAKAGIRI,64278,NAVALI,166250,BHAIRAPUR,601671,Bhairapura,Koppal,Koppal.xls,63,601671.0,11-29-560-05466-601671,bhairapura,koppal,gangawati,219099.0,Navali
Karnataka,Koppal,Koppal,64220,Bochanahalli,165946,Bhairapur,601739,Bhairapur,Koppal,Koppal.xls,64,601739.0,11-29-560-05467-601739,bhairapur,koppal,koppal,219115.0,Bochanahalli
Karnataka,Koppal,Kukunoor,64323,BHANAPUR,166406,BHANAPUR,601360,Bhanapur,Koppal,Koppal.xls,65,601360.0,11-29-560-05464-601360,bhanapur,koppal,yelbarga,219177.0,Bhanapur
Karnataka,Koppal,Gangavathi,64294,Herur,166300,Bhattarahanchinal,601645,Batterhanchnal,Koppal,Koppal.xls,66,601645.0,11-29-560-05466-601645,batterhanchnal,koppal,gangawati,219085.0,Herur
Karnataka,Koppal,Koppal,64201,Lebageri,165875,Bhimanoor,601823,Bhimanur,Koppal,Koppal.xls,67,601823.0,11-29-560-05467-601823,bhimanur,koppal,koppal,219137.0,Lebageri
Karnataka,Koppal,Kushtagi,64252,Bijakal,166090,Bijikal,601493,Bijakal,Koppal,Koppal.xls,68,601493.0,11-29-560-05465-601493,bijakal,koppal,kushtagi,219145.0,Bijakal
Karnataka,Koppal,Koppal,64219,Bisaralli,165942,Bikanalli,601722,Bikanhalli,Koppal,Koppal.xls,69,601722.0,11-29-560-05467-601722,bikanhalli,koppal,koppal,219114.0,Bisaralli
Karnataka,Koppal,Kushtagi,64243,Kabbaragi,166046,Bilagi,601431,Beelagi,Koppal,Koppal.xls,70,601431.0,11-29-560-05465-601431,beelagi,koppal,kushtagi,219156.0,Kabbaragi
Karnataka,Koppal,Koppal,64223,Boodagumpa,165966,Bilebhavi,601828,Bilebhavi,Koppal,Koppal.xls,71,601828.0,11-29-560-05467-601828,bilebhavi,koppal,koppal,219116.0,Boodagumpa
Karnataka,Koppal,Kushtagi,299849,Bilekal,166018,Bilekal,601381,Bilekal,Koppal,Koppal.xls,72,601381.0,11-29-560-05465-601381,bilekal,koppal,kushtagi,273135.0,Bilekal
Karnataka,Koppal,Kukunoor,64328,YEREHANCHINAL,166424,BINNAL,601339,Binhal,Koppal,Koppal.xls,73,601339.0,11-29-560-05464-601339,binhal,koppal,yelbarga,219203.0,Yerehanchinal
Karnataka,Koppal,Kushtagi,299853,Hirenandihal,166076,Bisanal,601458,Bisnhal,Koppal,Koppal.xls,74,601458.0,11-29-560-05465-601458,bisnhal,koppal,kushtagi,273141.0,Hirenandihal
Karnataka,Koppal,Koppal,64219,Bisaralli,165941,Bisaralli,601721,Bisarhalli,Koppal,Koppal.xls,75,601721.0,11-29-560-05467-601721,bisarhalli,koppal,koppal,219114.0,Bisaralli
Karnataka,Koppal,Koppal,64220,Bochanahalli,165944,Boachanalli,601738,Bochanhalli,Koppal,Koppal.xls,76,601738.0,11-29-560-05467-601738,bochanhalli,koppal,koppal,219115.0,Bochanahalli
Karnataka,Koppal,Yelburga,299846,Bhudura,166451,Bodur,601273,Budur,Koppal,Koppal.xls,77,601273.0,11-29-560-05464-601273,budur,koppal,yelbarga,273146.0,Bhudura
Karnataka,Koppal,Kushtagi,64235,Nilogal,166007,Bommanal,601379,Bommanhal,Koppal,Koppal.xls,78,601379.0,11-29-560-05465-601379,bommanhal,koppal,kushtagi,219165.0,Nilogal
Karnataka,Koppal,KANAKAGIRI,64275,MUSALAPUR,166226,BOMMASAGAR,601573,Bommasagara,Koppal,Koppal.xls,79,601573.0,11-29-560-05466-601573,bommasagara,koppal,gangawati,219097.0,Musalapur
Karnataka,Koppal,Yelburga,64303,Bandi,166326,Boonakoppa,601246,Boon Koppa,Koppal,Koppal.xls,80,601246.0,11-29-560-05464-601246,boon koppa,koppal,yelbarga,219172.0,Bandi
Karnataka,Koppal,Kukunoor,64316,Baligeri,166375,BUDAGUMPA,601314,Budgumpi,Koppal,Koppal.xls,81,601314.0,11-29-560-05464-601314,budgumpi,koppal,yelbarga,219171.0,Baligeri
Karnataka,Koppal,KARATAGI,64284,Boodgumpa,166273,BUDAGUMPA,601690,Budugumpa,Koppal,Koppal.xls,82,601690.0,11-29-560-05466-601690,budugumpa,koppal,gangawati,219075.0,Boodgumpa
Karnataka,Koppal,Koppal,64223,Boodagumpa,165965,Budagumpa,601827,Budugumpa,Koppal,Koppal.xls,83,601827.0,11-29-560-05467-601827,budugumpa,koppal,koppal,219116.0,Boodagumpa
Karnataka,Koppal,Yelburga,64306,Mataladinni,166338,Budakunti,601269,Budakunti,Koppal,Koppal.xls,84,601269.0,11-29-560-05464-601269,budakunti,koppal,yelbarga,219193.0,Mataladinni
Karnataka,Koppal,Koppal,299858,Kalakera,165884,Budashetnal,601813,Budsettinhal,Koppal,Koppal.xls,85,601813.0,11-29-560-05467-601813,budsettinhal,koppal,koppal,273132.0,Kalakera
Karnataka,Koppal,Koppal,64217,Hiresindhogi,165933,Budihal,601780,Budihal,Koppal,Koppal.xls,86,601780.0,11-29-560-05467-601780,budihal,koppal,koppal,219125.0,Hiresindhogi
Karnataka,Koppal,Yelburga,64307,Gunnal,166342,Bukkanatti,601300,Bukkanhatti,Koppal,Koppal.xls,87,601300.0,11-29-560-05464-601300,bukkanhatti,koppal,yelbarga,219181.0,Gunnal
Karnataka,Koppal,KANAKAGIRI,64279,KARADONA,166258,BUNNATTI,601658,Bunhatti,Koppal,Koppal.xls,88,601658.0,11-29-560-05466-601658,bunhatti,koppal,gangawati,219091.0,Karadona
Karnataka,Koppal,Kushtagi,64250,Koradakera,166082,Byalihal,601499,Byalihal,Koppal,Koppal.xls,89,601499.0,11-29-560-05465-601499,byalihal,koppal,kushtagi,219160.0,Koradakera
Karnataka,Koppal,KANAKAGIRI,299864,BASARIHAL,166236,BYLAKKAMPUR,601560,Bailakampur,Koppal,Koppal.xls,90,601560.0,11-29-560-05466-601560,bailakampur,koppal,gangawati,273125.0,Basarihal
Karnataka,Koppal,Kushtagi,64247,Chalagera,166065,Chalagera,601451,Chalgera,Koppal,Koppal.xls,91,601451.0,11-29-560-05465-601451,chalgera,koppal,kushtagi,219146.0,Chalagera
Karnataka,Koppal,Koppal,64221,Irakalgada,165952,Chamalapur,601800,Chamalapura,Koppal,Koppal.xls,92,601800.0,11-29-560-05467-601800,chamalapura,koppal,koppal,219130.0,Irakalgada
Karnataka,Koppal,Koppal,64223,Boodagumpa,165970,Chandragiri,601830,Chandragiri,Koppal,Koppal.xls,93,601830.0,11-29-560-05467-601830,chandragiri,koppal,koppal,219116.0,Boodagumpa
Karnataka,Koppal,Kushtagi,64241,Yeragera,166039,Chandragiri,601433,Chandragiri,Koppal,Koppal.xls,94,601433.0,11-29-560-05465-601433,chandragiri,koppal,kushtagi,219170.0,Yeragera
Karnataka,Koppal,Koppal,64226,Chikkabommanal,165983,Chellary,601790,Challari,Koppal,Koppal.xls,95,601790.0,11-29-560-05467-601790,challari,koppal,koppal,219117.0,Chikkabommanal
Karnataka,Koppal,KARATAGI,64282,Challur,166267,CHELLUR,601682,Challur,Koppal,Koppal.xls,96,601682.0,11-29-560-05466-601682,challur,koppal,gangawati,219076.0,Challur
Karnataka,Koppal,Kukunoor,64312,Kudarimothi,166357,CHENDINAL,601336,Chendinhal,Koppal,Koppal.xls,97,601336.0,11-29-560-05464-601336,chendinhal,koppal,yelbarga,219189.0,Kudarimothi
Karnataka,Koppal,Kukunoor,64314,SHIRUR,166365,CHENDUR,601329,Chendoor,Koppal,Koppal.xls,98,601329.0,11-29-560-05464-601329,chendoor,koppal,yelbarga,219198.0,Shirur
Karnataka,Koppal,Kukunoor,64316,Baligeri,166379,CHENNAPANAHALLI,601344,Chanpanhalli,Koppal,Koppal.xls,99,601344.0,11-29-560-05464-601344,chanpanhalli,koppal,yelbarga,219171.0,Baligeri
Karnataka,Koppal,Yelburga,64331,Vajrabandi,166440,Chikka Bannigola,601242,Chikbannigol,Koppal,Koppal.xls,100,601242.0,11-29-560-05464-601242,chikbannigol,koppal,yelbarga,219201.0,Vajrabandi
Karnataka,Koppal,Kukunoor,64313,HIREBIDANAL,166360,CHIKKA BEEDANAL,601334,Chikbeedinhalu,Koppal,Koppal.xls,101,601334.0,11-29-560-05464-601334,chikbeedinhalu,koppal,yelbarga,219183.0,Hirebidanal
Karnataka,Koppal,Kushtagi,64240,Hire Gonnagar,166032,Chikka Gonnagar,601411,Chickgonnagar,Koppal,Koppal.xls,102,601411.0,11-29-560-05465-601411,chickgonnagar,koppal,kushtagi,219151.0,Hiregonnagar
Karnataka,Koppal,Yelburga,299846,Bhudura,166453,Chikka Mannapur,601276,Chikka Mannapur,Koppal,Koppal.xls,103,601276.0,11-29-560-05464-601276,chikka mannapur,koppal,yelbarga,273146.0,Bhudura
Karnataka,Koppal,Kushtagi,64261,Menedal,166156,Chikka Mukharthihal,601536,Chickmukrtinhal,Koppal,Koppal.xls,104,601536.0,11-29-560-05465-601536,chickmukrtinhal,koppal,kushtagi,219163.0,Menedal
Karnataka,Koppal,Kushtagi,64249,Hirebannigol,166077,Chikka Nandihal,601462,Chicknandihal,Koppal,Koppal.xls,105,601462.0,11-29-560-05465-601462,chicknandihal,koppal,kushtagi,219150.0,Hirebannigol
Karnataka,Koppal,Yelburga,64330,Hirevankalakunta,166432,Chikka Vankalakunta,601292,Chikwankal Kunta,Koppal,Koppal.xls,106,601292.0,11-29-560-05464-601292,chikwankal kunta,koppal,yelbarga,219185.0,Hirevankalakunta
Karnataka,Koppal,Koppal,64209,Hirebagnal,165909,Chikkabaganal,601785,Chikboganhal,Koppal,Koppal.xls,107,601785.0,11-29-560-05467-601785,chikboganhal,koppal,koppal,219124.0,Hirebagnal
Karnataka,Koppal,Gangavathi,64270,Chikkabenakal,166200,Chikkabenakal,601614,Chikka Benkal,Koppal,Koppal.xls,108,601614.0,11-29-560-05466-601614,chikka benkal,koppal,gangawati,219077.0,Chikkabenakal
Karnataka,Koppal,Koppal,64226,Chikkabommanal,165981,Chikkabommanal,601792,Chikbommanhal,Koppal,Koppal.xls,109,601792.0,11-29-560-05467-601792,chikbommanhal,koppal,koppal,219117.0,Chikkabommanal
Karnataka,Koppal,KANAKAGIRI,64280,Chikkadhanakanakal,166261,CHIKKADANKANAKAL,601673,Chikka Dankankal,Koppal,Koppal.xls,110,601673.0,11-29-560-05466-601673,chikka dankankal,koppal,gangawati,219078.0,Chikkadhanakanakal
Karnataka,Koppal,Gangavathi,64299,CHIKKAJANTHAKAL,166309,Chikkajanthakal,601656,Chikka Jantkal,Koppal,Koppal.xls,111,601656.0,11-29-560-05466-601656,chikka jantkal,koppal,gangawati,219079.0,Chikkajanthakal
Karnataka,Koppal,KANAKAGIRI,64274,CHIKKAMADINAL,166217,CHIKKAMADINAL,601578,Chikka Madinal,Koppal,Koppal.xls,112,601578.0,11-29-560-05466-601578,chikka madinal,koppal,gangawati,219080.0,Chikkamadinal
Karnataka,Koppal,Yelburga,64318,Chikkamyageri,166386,Chikkamyageri,601313,Chikmyageri,Koppal,Koppal.xls,113,601313.0,11-29-560-05464-601313,chikmyageri,koppal,yelbarga,219178.0,Chikkamyageri
Karnataka,Koppal,Gangavathi,64263,Anegundi,166170,Chikkarampur,601623,Chickrampur,Koppal,Koppal.xls,114,601623.0,11-29-560-05466-601623,chickrampur,koppal,gangawati,219071.0,Anegundi
Karnataka,Koppal,Koppal,64204,Kolur,165888,Chikkasindhogi,601718,Chiksindogi,Koppal,Koppal.xls,115,601718.0,11-29-560-05467-601718,chiksindogi,koppal,koppal,219135.0,Kolur
Karnataka,Koppal,Koppal,64222,Hasagal,165957,Chikkasulikeri,601795,Chiksulikeri,Koppal,Koppal.xls,116,601795.0,11-29-560-05467-601795,chiksulikeri,koppal,koppal,219122.0,Hasagal
Karnataka,Koppal,KANAKAGIRI,64277,GOURIPUR,166243,CHIKKAVADDARAKAL,601563,Chikka Wadderkal,Koppal,Koppal.xls,117,601563.0,11-29-560-05466-601563,chikka wadderkal,koppal,gangawati,219082.0,Gouripur
Karnataka,Koppal,Kukunoor,64322,MANDALAGERI,166403,CHIKKENAKOPPA,601340,Chiken Koppa,Koppal,Koppal.xls,118,601340.0,11-29-560-05464-601340,chiken koppa,koppal,yelbarga,219191.0,Mandalageri
Karnataka,Koppal,KANAKAGIRI,64272,Hirekheda,166208,CHIKKHED,601582,Chikka Khed,Koppal,Koppal.xls,119,601582.0,11-29-560-05466-601582,chikka khed,koppal,gangawati,219086.0,Hirekheda
Karnataka,Koppal,Yelburga,64304,Bellutagi,166330,Chikkoppa,601236,Chikoppa,Koppal,Koppal.xls,120,601236.0,11-29-560-05464-601236,chikoppa,koppal,yelbarga,219174.0,Bellutagi
Karnataka,Koppal,Koppal,64222,Hasagal,165959,Chilakhamukhi,601798,Chilkmukki,Koppal,Koppal.xls,121,601798.0,11-29-560-05467-601798,chilkmukki,koppal,koppal,219122.0,Hasagal
Karnataka,Koppal,Koppal,64205,Ojanahalli,165895,Chilawadagi,601750,Chilwadgi,Koppal,Koppal.xls,122,601750.0,11-29-560-05467-601750,chilwadgi,koppal,koppal,219141.0,Ojanahalli
Karnataka,Koppal,KANAKAGIRI,64280,Chikkadhanakanakal,166262,CHIRCHANAGUDDA,601672,Chirchanagudda,Koppal,Koppal.xls,123,601672.0,11-29-560-05466-601672,chirchanagudda,koppal,gangawati,219078.0,Chikkadhanakanakal
Karnataka,Koppal,Kukunoor,64323,BHANAPUR,166410,CHITTAPUR,601372,Chitapur,Koppal,Koppal.xls,124,601372.0,11-29-560-05464-601372,chitapur,koppal,yelbarga,219177.0,Bhanapur
Karnataka,Koppal,Yelburga,64333,Talikeri,166447,Choudapur,601279,Choudapur,Koppal,Koppal.xls,125,601279.0,11-29-560-05464-601279,choudapur,koppal,yelbarga,219200.0,Talikeri
Karnataka,Koppal,Koppal,64207,Bahaddurbandi,165903,Chukkanakal,601772,Chukankal,Koppal,Koppal.xls,126,601772.0,11-29-560-05467-601772,chukankal,koppal,koppal,219110.0,Bahaddurbandi
Karnataka,Koppal,Koppal,64204,Kolur,165889,Dadegal,601767,Dadegal,Koppal,Koppal.xls,127,601767.0,11-29-560-05467-601767,dadegal,koppal,koppal,219135.0,Kolur
Karnataka,Koppal,Koppal,64214,Katharaki Gudlanur,165923,Dambralli,601719,Dombarhalli,Koppal,Koppal.xls,128,601719.0,11-29-560-05467-601719,dombarhalli,koppal,koppal,219132.0,Katharaki Gudlanur
Karnataka,Koppal,Yelburga,299845,Tummaraguddhi,166438,Dammur,601247,Dammur,Koppal,Koppal.xls,129,601247.0,11-29-560-05464-601247,dammur,koppal,yelbarga,273148.0,Tummaraguddhi
Karnataka,Koppal,Koppal,64225,Kaltavarageri,165977,Danakanadoddi,601825,Dhangaldoddi,Koppal,Koppal.xls,130,601825.0,11-29-560-05467-601825,dhangaldoddi,koppal,koppal,219131.0,Kaltavarageri
Karnataka,Koppal,Gangavathi,64298,Dhanapur,166306,Danapur,601652,Danapur,Koppal,Koppal.xls,131,601652.0,11-29-560-05466-601652,danapur,koppal,gangawati,219081.0,Dhanapur
Karnataka,Koppal,Gangavathi,64266,Venkatagiri,166188,Dasanal,601605,Dasanhal,Koppal,Koppal.xls,132,601605.0,11-29-560-05466-601605,dasanhal,koppal,gangawati,219106.0,Venkatagiri
Karnataka,Koppal,KANAKAGIRI,64277,GOURIPUR,166244,DEVALAPUR,601562,Devlapur,Koppal,Koppal.xls,133,601562.0,11-29-560-05466-601562,devlapur,koppal,gangawati,219082.0,Gouripur
Karnataka,Koppal,Koppal,64203,Madinoor,165886,Devalapur,601747,Devlapur,Koppal,Koppal.xls,134,601747.0,11-29-560-05467-601747,devlapur,koppal,koppal,219138.0,Madinoor
Karnataka,Koppal,Kushtagi,64246,Adavibhavi,166062,Devalapur,601437,Develapur,Koppal,Koppal.xls,135,601437.0,11-29-560-05465-601437,develapur,koppal,kushtagi,219143.0,Adavibhavi
Karnataka,Koppal,Kushtagi,299853,Hirenandihal,166075,Donnegudda,601457,Donnegudda,Koppal,Koppal.xls,136,601457.0,11-29-560-05465-601457,donnegudda,koppal,kushtagi,273141.0,Hirenandihal
Karnataka,Koppal,Kushtagi,64253,Dotihal,166099,Dotihal,601476,Dotihal,Koppal,Koppal.xls,137,601476.0,11-29-560-05465-601476,dotihal,koppal,kushtagi,219147.0,Dotihal
Karnataka,Koppal,Kukunoor,64325,RAJOOR,166416,DYAMPUR,601341,Dyampur,Koppal,Koppal.xls,138,601341.0,11-29-560-05464-601341,dyampur,koppal,yelbarga,219196.0,Rajoor
Karnataka,Koppal,KANAKAGIRI,64278,NAVALI,166246,ECHANAL,601659,Eachanhal,Koppal,Koppal.xls,139,601659.0,11-29-560-05466-601659,eachanhal,koppal,gangawati,219099.0,Navali
