dept,dept_clean,grant_dept,grant_dept_clean,corp,corp_clean,project,project_clean,est_date,est_date_clean,district,district_clean,district_code,taluk,taluk_clean,constituency,constituency_clean,gram_panchayat,gram_panchayat_clean,village,village_clean,habitation,habitation_clean,maintenance_agency,maintenance_agency_clean,op_duration,op_duration_clean,op_duration_from,op_duration_to,rr_no,rr_no_clean,latitude,latitude_clean,longitude,longitude_clean,water_source,water_source_clean,water_source_code,borewell_capacity,borewell_capacity_clean,borewell_capacity_code,unit_capacity,unit_capacity_clean,unit_capacity_code,cost_unit,cost_unit_clean,cost_unit_code,civil_work_details,civil_work_details_clean,cost_civil_work,cost_civil_work_clean,cost_civil_work_code,cost_other_work,cost_other_work_clean,cost_other_work_code,tender_called,tender_called_clean,tender_called_code,maint_agreement,maint_agreement_clean,maint_agreement_code,maint_duration,maint_duration_clean,maint_duration_code,num_bidders,num_bidders_clean,num_bidders_code,install_contract,install_contract_clean,install_contract_code,agency_details,agency_details_clean,accreditation,accreditation_clean,accreditation_code,shutdown_reason,shutdown_reason_clean,num_repairs,num_repairs_clean,num_repairs_code,repair_time_hrs,repair_time_hrs_clean,repair_time_hrs_code,elec_conn_month,elec_conn_month_clean,remarks,remarks_clean,missing_count,corrupted_vars_list,flag_combined,flag_comma_split,flag_decimal_space,flag_six_numbers
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Devalingekoppa,Devalingekoppa,Dasanur,Dasanur,Dasanur,Dasanur,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,Not Proper Maintenance,Not Proper Maintenance,15.340911,15.340911,75.003581,75.003581,Borewell,borewell,borewell,859,859,859,1000,1000,1000,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,20/9/2016,20/9/2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Hirehonnalli,Hirehonnalli,Dhoolikoppa,Dhoolikoppa,Dhoolikoppa,Dhoolikoppa,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,DLKMP36385,DLKMP36385,15.1556268,15.1556268,74.58535548,74.58535548,Borewell,borewell,borewell,872,872,872,500,500,500,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,18/9/2016,18/9/2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Madakihonnalli,Madakihonnalli,Sangedevarkoppa,Sangedevarkoppa,Sangedevarkoppa,Sangedevarkoppa,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,SGDMP36390,SGDMP36390,15.189595,15.189595,75.00960000000001,75.00960000000001,Borewell,borewell,borewell,859,859,859,500,500,500,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,-,,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Gambhyapur,Gambhyapur,Gambyapur,Gambyapur,Gambyapur,Gambyapur,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,GAMP36671,GAMP36671,15.18326016,15.18326016,74.59338604,74.59338604,Borewell,borewell,borewell,885,885,885,500,500,500,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,25/11/2016,25/11/2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Begur,Begur,Begur,Begur,Begur,Begur,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,Not Proper Maintenance,Not Proper Maintenance,15.13205176,15.13205176,74.58290928,74.58290928,Borewell,borewell,borewell,528,528,528,500,500,500,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,04sep2016,04sep2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Hirehonnalli,Hirehonnalli,Hirehonnihalli,Hirehonnihalli,Hirehonnihalli,Hirehonnihalli,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,HHMP36674,HHMP36674,15.238452,15.238452,75.002959,75.002959,Borewell,borewell,borewell,700,700,700,1000,1000,1000,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,02dec2016,02dec2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kuruvinakoppa,Kuruvinakoppa,Kuruvinakoppa,Kuruvinakoppa,Kuruvinakoppa,Kuruvinakoppa,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,KKMP36669,KKMP36669,15.17395376,15.17395376,75.1304896,75.1304896,Borewell,borewell,borewell,740,740,740,500,500,500,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,28/11/2016,28/11/2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Dummawad,Dummawad,Dummawad,Dummawad,Dummawad,Dummawad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,DHMP36676,DHMP36676,15.1853892,15.1853892,75.02970000000001,75.02970000000001,Borewell,borewell,borewell,713,713,713,1000,1000,1000,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,25/11/2016,25/11/2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Belavantar,Belavantar,K. Somankoppa,K. Somankoppa,K. Somankoppa,K. Somankoppa,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,SMKMP36532,SMKMP36532,15.8148092,15.8148092,74.59356172,74.59356172,Borewell,borewell,borewell,766,766,766,500,500,500,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,04sep2016,04sep2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,2016-17,2016-17,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Belavantar,Belavantar,Shivanapur,Shivanapur,Shivanapur,Shivanapur,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,,,,,Registration tobe done,Registration tobe done,15.148248,15.148248,74.997224,74.997224,Borewell,borewell,borewell,793,793,793,500,500,500,714000,714000,714000,Cabin,cabin,432000,432000,432000,282000,282000,282000,No,no,no,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,24 Hrs to 48 Hrs,24 hrs to 48 hrs,36,15/9/2016,15/9/2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,Co-Operative Socities,Co-Operative Socities,NRDWP / PRED,NRDWP / PRED,2016,2016,Dharwad,dharwad,dharwad,Kalaghatagi,Kalaghatagi,Kalaghatagi,Kalaghatagi,Belavantara,Belavantara,Belavantara,Belavantara,Belavantara,Belavantara,Co-op,Co-op,,,,,Not Proper Maintenance,Not Proper Maintenance,15.147539,15.147539,74.98261599999999,74.98261599999999,Borewell,borewell,borewell,3500,3500,3500,1000,1000,1000,500000,500000,500000,Cabin,cabin,NA,,,500000,500000,500000,Yes,yes,yes,Yes,yes,yes,60 months,60 months,60,NA,,,No,no,no,"CO-Operative M: 9845593989/9945104330 Malamaddi,Dharwad","CO-Operative M: 9845593989/9945104330 Malamaddi,Dharwad",Yes,yes,yes,,,,,,NA,,,2016,2016,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,20/10/2016,20/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Betadur,Betadur,Betadur,Betadur,Betadur,Betadur,Adity agency,Adity agency,,,,,BTRMP18886,BTRMP18886,15.227323 75.188399,15.227323 75.188399,15.227323 75.188399,15.227323 75.188399,Borewell,borewell,borewell,894.1900000000001,894.1900000000001,894,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,16dec2024,16dec2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,20/10/2016,20/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Bu. Tarlagatta,Bu. Tarlagatta,Bu. Tarlagatta,Bu. Tarlagatta,Bu. Tarlagatta,Bu. Tarlagatta,Grama Panchyat,Grama Panchyat,,,,,BTLMP18847,BTLMP18847,15.152073 75.261874,15.152073 75.261874,15.152073 75.261874,15.152073 75.261874,Borewell,borewell,borewell,1028.5,1028.5,1029,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,16dec2024,16dec2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,20/10/2016,20/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Devanur,Devanur,Devanur,Devanur,Devanur,Devanur,Grama Panchyat,Grama Panchyat,,,,,DNR15427,DNR15427,15.215164 75.230012,15.215164 75.230012,15.215164 75.230012,15.215164 75.230012,Borewell,borewell,borewell,1440.384,1440.384,1440,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,16dec2024,16dec2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,16/5/2016,16/5/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Goudageri,Goudageri,Goudageri,Goudageri,Goudageri,Goudageri,Grama Panchyat,Grama Panchyat,,,,,GODMP19121,GODMP19121,15.074161 75.372381,15.074161 75.372381,15.074161 75.372381,15.074161 75.372381,Borewell,borewell,borewell,716.078,716.078,716,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,16dec2024,16dec2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,20/10/2016,20/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Kalas,Kalas,Kalas,Kalas,Kalas,Kalas,Grama Panchyat,Grama Panchyat,,,,,KLSMP19124,KLSMP19124,15.097304 75.405587,15.097304 75.405587,15.097304 75.405587,15.097304 75.405587,Borewell,borewell,borewell,627.99,627.99,628,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,15jul2024,15jul2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,20/10/2016,20/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Kalas,Kalas,kalas,kalas,kalas,kalas,Grama Panchyat,Grama Panchyat,,,,,KLSMP18941,KLSMP18941,15.098276 75.401366,15.098276 75.401366,15.098276 75.401366,15.098276 75.401366,Borewell,borewell,borewell,641.784,641.784,642,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,17feb2024,17feb2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,25/10/2016,25/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Kamadolli,Kamadolli,Kamadolli,Kamadolli,Kamadolli,Kamadolli,Grama Panchyat,Grama Panchyat,,,,,KMDMP18857,KMDMP18857,15.205378 75.252677,15.205378 75.252677,15.205378 75.252677,15.205378 75.252677,Borewell,borewell,borewell,520.784,520.784,521,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,17jan2024,17jan2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,25/10/2016,25/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Kamadolli,Kamadolli,Kamadolli,Kamadolli,Kamadolli,Kamadolli,Grama Panchyat,Grama Panchyat,,,,,KMDMP18856,KMDMP18856,15.208316 75.255816,15.208316 75.255816,15.208316 75.255816,15.208316 75.255816,Borewell,borewell,borewell,637.67,637.67,638,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,17jan2024,17jan2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,25/10/2016,25/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Kubihal,Kubihal,Kubihal,Kubihal,Kubihal,Kubihal,Grama Panchyat,Grama Panchyat,,,,,KBLMP6182,KBLMP6182,15.168764 75.215912,15.168764 75.215912,15.168764 75.215912,15.168764 75.215912,Borewell,borewell,borewell,1260.82,1260.82,1261,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,-,,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,25/10/2016,25/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Mattigatti,Mattigatti,Mattigatti,Mattigatti,Mattigatti,Mattigatti,Grama Panchyat,Grama Panchyat,,,,,MTL13964,MTL13964,15.112571 75.213051,15.112571 75.213051,15.112571 75.213051,15.112571 75.213051,Borewell,borewell,borewell,641.3,641.3,641,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,17may2024,17may2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,01nov2016,01nov2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Pashupatihal,Pashupatihal,Pashupatihal,Pashupatihal,Pashupatihal,Pashupatihal,Grama Panchyat,Grama Panchyat,,,,,PHLMP17916,PHLMP17916,15.174867 75.372709,15.174867 75.372709,15.174867 75.372709,15.174867 75.372709,Borewell,borewell,borewell,1093.84,1093.84,1094,2000,2000,2000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,17jun2024,17jun2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,30/10/2016,30/10/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Sounshi,Sounshi,Sounshi,Sounshi,Sounshi,Sounshi,Grama Panchyat,Grama Panchyat,,,,,KNOMP19369,KNOMP19369,15.207043 75.305389,15.207043 75.305389,15.207043 75.305389,15.207043 75.305389,Borewell,borewell,borewell,1270.5,1270.5,1271,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,17aug2024,17aug2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,02nov2016,02nov2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Shirur,Shirur,Shirur,Shirur,Shirur,Shirur,Grama Panchyat,Grama Panchyat,,,,,SNHMP18859,SNHMP18859,15.231679 75.27261,15.231679 75.27261,15.231679 75.27261,15.231679 75.27261,Borewell,borewell,borewell,612.26,612.26,612,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,17sep2024,17sep2024,,,4,,0,0,0,0
RDPR,RDPR,RDPR,RDPR,KRIDL,KRIDL,NRDWP / PRED,NRDWP / PRED,16/5/2016,16/5/2016,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Yaraguppi,Yaraguppi,Yaraguppi,Yaraguppi,Yaraguppi,Yaraguppi,Grama Panchyat,Grama Panchyat,,,,,SRRMP18858,SRRMP18858,15.309141 75.313481,15.309141 75.313481,15.309141 75.313481,15.309141 75.313481,Borewell,borewell,borewell,787.952,787.952,788,1000,1000,1000,7.14,7.14,7,Cabin,cabin,4.32,4.32,4,2.82,2.82,3,Done by KRIDL,yes,yes,Yes,yes,yes,-,,,NA,,,No,no,no,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,KRIDL (KIOSK) M: 9036921654 Address: Alanavar Road Dharwad,Yes,yes,yes,,,,,,Not applicable,,,17oct2024,17oct2024,,,4,,0,0,0,0
RDPR,RDPR,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP / PRED,NRDWP / PRED,2014-15,2014-15,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Goudageri,Goudageri,Goudageri,Goudageri,Goudageri,Goudageri,Adity agency,Adity agency,,,,,YRMP19016,YRMP19016,15.16851 75.214936,15.16851 75.214936,15.16851 75.214936,15.16851 75.214936,Borewell,borewell,borewell,862.004,862.004,862,1000,1000,1000,12,12,12,Cabin,cabin,4.72,4.72,5,7.28,7.28,7,Yes Called for Tender,yes,yes,Yes,yes,yes,60 months,60 months,60,,,,No,no,no,"Natural Eco water systems M:9449965811 Nagaratna Banagar Hno.44 Ani Shettar Oni Ranebennur,Haveri.","Natural Eco water systems M:9449965811 Nagaratna Banagar Hno.44 Ani Shettar Oni Ranebennur,Haveri.",Yes,yes,yes,,,,,,Not aplicable,,,17mar2024,17mar2024,,,5,,0,0,0,0
RDPR,RDPR,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP / PRED,NRDWP / PRED,2014-15,2014-15,Dharwad,dharwad,dharwad,Kundagol,Kundagol,Kundagol-70,Kundagol-70,Ingalgi,Ingalgi,Hirebudihal,Hirebudihal,Hirebudihal,Hirebudihal,Adity agency,Adity agency,,,,,HBL17314,HBL17314,15.175372 75.193363,15.175372 75.193363,15.175372 75.193363,15.175372 75.193363,Borewell,borewell,borewell,716.078,716.078,716,1000,1000,1000,6,6,6,Cement Building,cement building,1,1,1,5,5,5,Yes Called for Tender,yes,yes,Yes,yes,yes,-,,,1,1,1,NO,no,no,"MPLAD M: 9480864012 Executive Engineer, PRE Division DC Compound Dharwad.","MPLAD M: 9480864012 Executive Engineer, PRE Division DC Compound Dharwad.",Yes,yes,yes,,,,,,Not aplicable,,,15apr2024,15apr2024,,,4,,0,0,0,0
